51,17.67,4.6535,15.823,23.901,15.823,23.901,15.823,23.901
51,16,0.28057,15.823,23.901,15.848,23.897,16.583,22.125
51,15,8.8759,7.853,143.08,7.8701,143.08,12.601,151.55
51,16,12.095,15.752,45.473,17.309,38.883,16.349,23.395
51,16.33,13.31,13.552,25.341,13.719,25.282,16.394,14.192
51,16.33,14.058,1.4397,334.46,2.5544,330.74,1.2503,352.04
51,18,7.1276,7.9965,166.42,7.9965,166.42,5.1241e-14,359.64
51,18,18.292,0.0062295,383.21,0.0062295,383.21,1.7641e-12,359.64
51,18,1.2677,15.823,23.901,15.876,23.888,16.312,7.0525
51,18,1.6084,15.823,23.901,15.904,23.883,16.701,5.4286
51,18,2.135,18.573,25.296,18.57,25.289,16.689,16.454
51,18,3.0918,20.935,42.237,21.04,42.031,16.387,57.705
51,20,4.2274,15.02,129.54,14.959,129.33,4.4405,334.53
51,20,25.221,22.846,210.69,22.846,210.69,0,359.64
51,22,18.878,24.712,129.41,24.712,129.41,0,359.64
51,22,34.106,21.067,351.96,21.067,351.96,0,359.64
51,31,11.427,17.636,66.048,17.624,66.048,0.020915,359.63
51,31,41.503,28.645,257.09,28.645,257.09,0,359.64
51,38,18.206,32.464,45.776,32.464,45.776,5.895e-09,359.64
51,38,54.758,14.414,349.94,14.414,349.94,0,359.64
51,48,24.176,25.119,71.069,25.122,71.069,5.8052,332.95
61,5,0.50331,15.823,23.901,15.823,23.901,15.823,23.901
61,14.67,-0.013409,15.823,23.901,15.675,23.897,4.6924,22.125
61,13,1.6593,15.823,23.901,15.662,23.893,9.5229,11.414
61,13,3.7264,15.823,23.901,15.626,23.888,10.657,7.6904
61,11,9.9257e-05,15.823,23.901,15.592,23.884,11.233,5.7988
61,11,3.3066,15.823,23.901,15.532,23.88,11.187,4.6541
61,9.67,0.0090635,15.823,23.901,15.475,23.876,11.156,3.8868
61,9.67,3.2601,15.823,23.901,15.401,23.873,10.946,3.3367
61,16.67,0.12497,15.823,23.901,15.33,23.869,10.788,2.923
61,16.67,8.5801,15.823,23.901,15.347,23.865,11.437,2.6005
61,22,1.6793,15.823,23.901,15.363,23.862,11.957,2.3422
61,22,3.6284,34.235,90.596,34.276,90.595,8.2775,211.62
61,20,4.9007,22.472,297.16,18.055,285.52,7.15,317.42
61,20,7.747,1.1494,381.94,1.1493,381.94,1.2125e-08,359.64
61,29,6.3735,2.3737,375.04,2.4273,375.02,0.17831,359.59
61,29,13.162,5.8308,380.32,5.8308,380.32,8.7557e-16,359.64
61,29,12.01,4.1443,379.79,4.172,379.79,0.036235,359.63
61,29,19.642,1.3888,381.19,1.3888,381.19,7.6797e-37,359.64
61,36,20.729,2.0269,381.81,3.0795,381.25,1.1157,359.07
61,36,23.625,7.2719,377.68,8.2509,377.15,1.041,359.09
