ground truth,base model mu,source model mu,adapted model mu,target model mu
1.0,0.3957065939903259,0.9560142899601618,0.95601428996,0.95601428996
0.93333,0.40377965569496155,0.9547472787914018,0.977213243433,0.963943711217
0.96667,0.4694449007511139,0.977448643117464,0.983703102953,0.933754957917
0.96667,0.24434149265289307,0.8963721907038296,0.898007791268,0.944200777213
1.0,0.25743526220321655,0.8927477698178636,0.915929839815,0.955359352121
1.0,0.24520474672317505,0.8170775461617907,0.850523598846,0.958946113925
0.96667,0.2672611474990845,0.8135565682567534,0.889387054836,0.978551172434
0.96667,0.7808517813682556,0.9258821086121154,0.989153603473,0.963068952119
1.0,0.8091794848442078,0.9249617707333293,0.983598076592,0.964034527212
1.0,1.2312579154968262,0.9744315507357026,0.973190128712,0.844632410976
0.96667,1.269525170326233,0.9840195296475862,0.985666473279,0.979143528421
0.96667,0.5286067128181458,0.9187867467367306,0.9671807467,0.916764474537
1.0,0.559787392616272,0.917143809834494,0.966023260393,0.953022892126
1.0,1.0557588338851929,0.9983824575131053,0.999702955816,0.959594218949
0.93333,1.0920406579971313,1.004941912574254,1.00637719172,0.986277988835
0.93333,1.2438294887542725,0.9851679104170152,0.984276594752,0.98010286367
0.96667,1.2699623107910156,0.9879628989357268,0.983028129616,0.961818972591
0.96667,1.3148479461669922,1.0005858776663374,0.995974226503,0.966145554024
0.83333,1.3465547561645508,1.0032533575683704,0.996637749869,0.966180448487
0.83333,1.1554409265518188,0.9822583845333246,0.977972814572,0.955955615465
0.83333,1.1864534616470337,0.9843653599236424,0.97458053631,0.910162432763
