ground truth,base model mu,source model mu,adapted model mu,target model mu
0.93333,1.717581033706665,1.1333038380051033,1.13330383801,1.13330383801
0.86667,1.736436367034912,1.1337324888064568,1.03004083092,0.892285174264
0.9,1.0161908864974976,1.0990873416321278,0.951110349964,0.865615347049
0.9,1.4704923629760742,1.136372563540295,0.96510344334,0.874274008528
0.96667,1.4145303964614868,1.111731524216827,0.947337596499,0.880752190191
0.96667,1.1011314392089844,1.0844312289333526,0.930755361939,0.908269476949
0.96667,1.1433528661727905,1.0807359807471322,0.936118641155,0.936982643517
0.96667,0.393796443939209,0.664020853885674,0.661837719469,0.772802320232
0.9,0.4324560761451721,0.6801069072575032,0.688468601921,0.943184379853
0.9,1.0692646503448486,1.0506807328240857,0.951779565492,0.899479530379
1.0,1.116762399673462,1.049491010821873,0.925978000402,0.897410098495
1.0,0.9012799859046936,0.867472602221742,0.874602828354,0.928159631179
0.86667,0.9635075330734253,0.8834521142288203,0.896965100482,0.966884374497
0.86667,1.1187689304351807,0.898773732950108,0.905740152902,0.920406071333
0.86667,1.1638426780700684,0.9105951204455636,0.914848585585,0.898422914523
0.86667,0.7045667767524719,0.856852100186245,0.85662095971,0.867476826859
0.9,0.7404274940490723,0.8636804609152335,0.863815720355,0.863180660552
0.9,0.7526839971542358,0.8026852485529865,0.807894312575,0.91538890598
0.83333,0.8147232532501221,0.8211308282843071,0.827783304639,0.908938437748
0.83333,0.844635009765625,0.8224566980860217,0.829935506676,0.890600151112
0.83333,0.9078949093818665,0.838106451204073,0.84478038801,0.87217072528
