ground truth,base model mu,source model mu,adapted model mu,target model mu
0.9,0.0,0.8184694968326305,0.818469496833,0.818469496833
0.96667,0.0,0.885583764305526,0.969719031691,0.887818567422
0.93333,0.0,0.8965639595889172,0.988122929411,0.910702529641
0.93333,0.0,0.7873031602297846,0.835749256861,0.88758720827
0.93333,0.0,0.8059623307508588,0.906081414216,0.919185779079
0.9,0.0,0.7768210057258624,0.864065811731,0.912143620175
0.96667,0.9403170347213745,0.8907612466725645,0.891371201957,0.720574372704
0.83333,0.37614351511001587,0.7061888785139594,0.706297012262,0.84555040884
0.76667,0.16314679384231567,0.5933532888283768,0.599691100039,0.823236166114
0.8,0.3698011338710785,0.721684029912737,0.743731330147,0.807641781646
