ground truth,base model mu,source model mu,adapted model mu,target model mu
0.96667,0.5893711447715759,0.9476230665586858,0.947623066559,0.947623066559
1.0,0.4164145290851593,0.9482877253468889,0.962251030412,0.92276062898
0.93333,0.2550314962863922,0.927863427292829,0.952924498974,0.964269840717
1.0,0.3913205564022064,0.9142104269868394,0.935968397281,0.960382610738
1.0,0.1831395924091339,0.9222268101950046,0.956246488972,0.967977327774
1.0,0.5957024097442627,0.9409122127050082,0.989076296059,0.953171908811
0.96667,0.8339661359786987,0.8512946084925801,0.852700025727,0.80522581511
0.96667,0.6079424023628235,0.7748844355431679,0.780958840937,0.927120205478
1.0,0.8960505127906799,0.8994905466104193,0.921522591098,0.96191154511
1.0,0.9656910300254822,0.9160255363240211,0.937431217317,0.983482836569
1.0,1.0201454162597656,0.9230835189528896,0.948998506234,0.996482863323
