ground truth,base model mu,source model mu,adapted model mu,target model mu
0.83333,1.0935513973236084,1.0015467290704185,1.00154672907,1.00154672907
0.83333,1.6376521587371826,0.9788052892820795,0.886196115677,0.797368471593
0.76667,1.203277587890625,0.8780405890308591,0.77747285387,0.807314545834
0.8,1.6198956966400146,0.8999329105119394,0.790685488914,0.777917460323
0.8,2.031620979309082,0.838922884512936,0.759018324963,0.759510597363
0.8,1.1201655864715576,0.6843683716286213,0.622305613222,0.778566190483
0.76667,1.1979093551635742,0.5646193887757729,0.554119354502,0.732838712284
0.63333,1.1472731828689575,0.4173655329617745,0.48673908345,0.695799220232
0.43333,0.22767168283462524,0.5101072216382008,0.516526134388,0.611402978939
0.26667,0.0,0.30911398581089067,0.302091525233,0.390021726352
